Perplexity,AbsLearnSignalOld,EnvExecTime,AverageDiscountedReturn,Time,MaxReturn,LossAfter,ExplainedVariance,NumTrajs,LossBefore,dLoss,MeanKL,PolicyExecTime,AveragePolicyStd,Iteration,AbsLearnSignal,MinReturn,Entropy,StdReturn,MeanKLBefore,ProcessExecTime,ItrTime,AverageReturn,AbsLearnSignalNew
134.18987,0.6108226039,0.1014027596,17.271685363,4379.0761818886,7.4212420975,49.0900079946,-62.353157,0.3449621671,2,51.732976996,-62.265793,8.111184,0.0873642,0.009919286,51.653423,1.1718549515,0.0887379646,3.6526139,4661,0.6098311059,,6.2263147425,49.097965
136.40364,0.5974896392,0.0962798595,37.0528089179,4380.0588364601,90.9018863542,48.9790863493,-54.111828,-12.5187549898,1,51.2491975149,-54.063618,6.805987,0.048210144,0.006492849,51.184025,1.1331067053,0.0688064098,3.691207,4662,0.5974859229,,90.9018863542,48.98545
134.56093,0.8188329079,0.0906636715,52.0428286186,4381.0113294125,134.489854008,48.651674933,-59.0906,0.7997425797,1,51.44107987,-59.004757,8.093208,0.08584213,0.0064621116,51.36205,1.1655860683,0.0697617531,3.671604,4663,0.8156596157,,134.489854008,48.660484
133.01855,0.7743897517,0.1047332287,69.5346735068,4382.0545935631,153.9167159372,49.0870062517,-54.08153,-0.313141614,1,51.6923907928,-54.029823,8.30527,0.05170822,0.0064356364,51.62376,1.1552784602,0.0718231201,3.6345751,4664,0.7733098438,,153.9167159372,49.095097
132.33359,0.6185648382,0.0946238041,58.9522203639,4383.010584116,125.775836105,48.45448961,-55.393776,0.8973308598,1,51.3282381908,-55.34075,8.341194,0.053024292,0.006894587,51.24976,1.1688973828,0.0668692589,3.6272564,4665,0.6202936537,,125.775836105,48.452316
132.3296,0.7189019639,0.087741375,50.5487634042,4384.0251810551,158.5938909119,49.3944683193,-70.61421,-1.4332594677,1,51.9948638286,-70.509094,10.673296,0.1051178,0.0064394865,51.91134,1.2228107376,0.0701973438,3.6276376,4666,0.7201396411,,158.5938909119,49.386253
132.2785,0.8261634931,0.0913529396,43.4278684609,4384.9908013344,112.2228772421,48.8778058339,-55.075165,-3.3063330518,1,51.6837255132,-54.97764,7.6657515,0.09752655,0.0094546685,51.598095,1.1466178984,0.0654008389,3.6315894,4667,0.8254840516,,112.2228772421,48.89115
133.56541,0.8503903995,0.0822401047,53.137212661,4385.9634406567,119.325908542,48.6660610603,-59.75603,0.9040395464,1,51.299196371,-59.683716,10.287837,0.072315216,0.009826435,51.233208,1.2065528609,0.0674259663,3.665192,4668,0.8482423804,,119.325908542,48.650093
136.67612,0.7728361804,0.089990139,33.3365380601,4386.9670836926,54.2584444581,49.5324657601,-50.774277,-68.5829914644,1,52.0334722897,-50.663383,9.210873,0.11089325,0.009581381,51.958405,1.1686089041,0.0782372952,3.7504706,4669,0.7730087813,,54.2584444581,49.54283
136.78407,0.8214955766,0.0981659889,68.4153674379,4387.9824848175,135.368910809,48.3485890652,-53.882874,0.4817246496,1,51.0427631284,-53.78273,9.826194,0.10014343,0.0065642367,50.97271,1.2121243685,0.0674009323,3.7551258,4670,0.8184845607,,135.368910809,48.339203
136.02963,0.6420818988,0.1250534058,28.7817373476,4389.0225811005,129.3151044285,48.7976848656,-69.15536,0.4630857121,2,51.7226788178,-69.07556,10.320887,0.07979584,0.006469383,51.645164,1.2116589297,0.0972383022,3.7371047,4671,0.6436723931,,-1.4529283031,48.808548
134.23108,0.8265841437,0.0867547989,49.5382253946,4389.9492485523,133.3244611805,49.1584377556,-62.63705,0.4198075754,1,51.6578261555,-62.50459,5.776537,0.13246155,0.009583738,51.58625,1.0681138238,0.0657100677,3.7005634,4672,0.8237849366,,133.3244611805,49.14678
134.07826,0.7626846857,0.0835888386,52.0567889192,4390.9102735519,133.0768680971,48.8107048496,-63.42758,-0.1809647773,1,51.3741011017,-63.342384,10.450566,0.08519745,0.009759375,51.285423,1.1850559213,0.0644114017,3.6929002,4673,0.7622890912,,133.0768680971,48.814144
132.98253,0.7123560174,0.085007906,46.6389726438,4391.8699193001,114.1022660878,48.6653865835,-55.97984,0.9216717812,1,51.3920744842,-55.90832,8.872002,0.071517944,0.0065306234,51.296635,1.1958908084,0.0625474453,3.6809833,4674,0.7175058642,,114.1022660878,48.65908
133.5474,0.8079639714,0.0941803455,48.5866357802,4392.8150324822,142.8211768735,49.1262329296,-64.482414,0.6694943614,1,51.6707421302,-64.42587,7.3720326,0.056541443,0.006471382,51.60665,1.1223034979,0.0688436031,3.6929896,4675,0.8104609366,,142.8211768735,49.12874
135.59703,0.9109995903,0.1048312187,54.1472824499,4393.8152599335,125.6715220155,48.9241935582,-58.29535,0.3443649423,1,51.8660490169,-58.22527,7.629617,0.0700798,0.006670685,51.81191,1.1255311742,0.0684654713,3.732659,4676,0.9077498906,,125.6715220155,48.925575
134.86304,0.7204234954,0.0875806808,43.4649658129,4394.8511981964,108.311705658,48.8969054835,-57.99164,0.9777713438,1,51.467717691,-57.930367,8.646345,0.061271667,0.006872579,51.372265,1.1930424069,0.0632328987,3.7298007,4677,0.7324529585,,108.311705658,48.89335
135.13809,0.8621278689,0.1701104641,47.0170312419,4395.9526729584,143.9560921457,48.7403877407,-51.747612,-3.9873245546,2,51.3884286757,-51.696823,7.1457787,0.05078888,0.0098422365,51.331524,1.1292449663,0.1243901253,3.7410846,4678,0.8621941327,,12.0900945195,48.744232
140.41074,0.7484908169,0.1010866165,70.467815982,4396.9374344349,161.446115009,48.7122545173,-49.96685,-1.0073484357,1,51.7167998544,-49.89765,15.922197,0.06919861,0.00975767,51.605507,1.2595427118,0.0705723763,3.8256269,4679,0.7490642207,,161.446115009,48.70079
142.35364,0.8402420927,0.0907628536,31.3731886462,4397.9342522621,81.1772904576,48.6321847335,-54.249836,0.6071545578,1,51.5081032829,-54.175316,11.338941,0.07452011,0.009382389,51.407326,1.2717426655,0.0668432713,3.8904517,4680,0.8451436055,,81.1772904576,48.64472
140.18161,0.7746514924,0.110904932,21.1194804198,4398.9696853161,142.8467310804,49.5235093999,-73.66677,-11.2378442728,2,52.0901935505,-73.59933,8.642094,0.06744385,0.006926418,51.995148,1.1853909831,0.0940489769,3.8697705,4681,0.774869289,,-16.8155709512,49.525146
135.92628,0.6250278695,0.1311116219,51.4852310168,4400.0231540203,126.4593779137,49.2694709516,-54.503242,0.3514276605,2,51.6945622997,-54.404217,10.498185,0.09902573,0.009928798,51.607025,1.2049595567,0.0956361294,3.8123205,4682,0.6252955779,,26.5895757097,49.267998
136.84378,0.781643333,0.1038529873,50.8227523954,4401.0105960369,93.897564593,48.9061875348,-54.32324,0.2998533307,1,51.3770502625,-54.23813,6.8861084,0.08510971,0.009882343,51.285275,1.1479284083,0.0689511299,3.7921875,4683,0.7795124846,,93.897564593,48.908985
133.56554,0.7972705119,0.101490736,82.9255553713,4402.037525177,152.2400129376,48.9007638434,-48.28467,-0.8515767901,1,51.7174682308,-48.195995,7.5984645,0.08867645,0.009494284,51.64758,1.1595257743,0.0717046261,3.7390795,4684,0.7959713391,,152.2400129376,48.90123
134.774,0.7039346931,0.0910346508,47.810837819,4403.0282056332,127.8684693986,49.1874034985,-59.583626,0.5887808862,1,51.7188246903,-59.50912,8.74764,0.07450485,0.0065361643,51.655495,1.1668222171,0.06878829,3.7512348,4685,0.7042631672,,127.8684693986,49.187668
135.1167,0.7994367995,0.0855014324,37.2871811129,4404.0036044121,105.1718835847,48.9538692001,-58.303654,0.9050298999,1,51.9053609112,-58.229404,6.562493,0.07424927,0.0066689784,51.83224,1.1397614767,0.0645713806,3.76075,4686,0.7983206157,,105.1718835847,48.958828
134.14458,0.7874213904,0.0924003124,53.4238939881,4405.0661001206,146.9551467482,48.5596650923,-56.719234,0.7001472546,1,50.9802237637,-56.637558,9.853147,0.08167648,0.009365371,50.89015,1.1858152745,0.0664737225,3.7716722,4687,0.7840423479,,146.9551467482,48.556923
136.92406,0.8059414978,0.1578586102,41.6735551312,4406.177036047,90.1410401698,49.2686897583,-61.270073,-8.348949684,2,51.7214598515,-61.16493,6.7990947,0.1051445,0.009723599,51.648018,1.0819835615,0.1150062084,3.8209348,4688,0.8060232874,,60.9157795315,49.272823
137.01485,0.8652223023,0.08898592,48.9105301472,4407.1697099209,129.5613087467,49.0444761505,-58.06542,0.7386354294,1,51.5383672952,-58.001503,7.083949,0.06391525,0.009401304,51.47146,1.1328669281,0.0677659512,3.8245175,4689,0.8653538244,,129.5613087467,49.044422
136.1012,0.8326376014,0.0916683674,76.4594042998,4408.1527049542,178.5827341388,49.2790329059,-46.930313,-1.9311861975,1,51.7002578036,-46.841278,11.35583,0.089035034,0.006454662,51.64001,1.1686634778,0.0657429695,3.757755,4690,0.831119165,,178.5827341388,49.277367
135.55087,0.8261373195,0.1069889069,70.5543270899,4409.1729602814,145.7746099091,48.8873709522,-53.27829,0.9326880376,1,51.4466952284,-53.21402,14.804949,0.06427002,0.00937036,51.39256,1.1765220817,0.0721120834,3.75038,4691,0.8121525713,,145.7746099091,48.886112
136.16463,0.8381912839,0.1365439892,31.0443085242,4410.2976760864,130.2308531206,49.5992229847,-63.373184,-0.5885955425,2,52.1453629619,-63.296387,8.427293,0.076797485,0.009955213,52.05338,1.1400476596,0.1166098118,3.7532907,4692,0.8385518263,,22.8164119827,49.60986
137.01686,0.8416908697,0.092220068,53.5564559098,4411.3166999817,145.3852284512,48.9363864326,-59.37634,-22.7779782143,1,51.6818684518,-59.28716,9.946377,0.08917999,0.009863514,51.628437,1.1764331579,0.0768592358,3.8031206,4693,0.8412404634,,145.3852284512,48.930805
134.25906,0.8636960649,0.0915491581,83.8365643485,4412.3130893707,173.4246464114,49.3825059007,-48.999504,-0.0295187485,1,51.6089493555,-48.92465,6.8599453,0.074855804,0.0065230327,51.532433,1.0877301171,0.0675787926,3.7485528,4694,0.8622086869,,173.4246464114,49.390415
136.72826,0.8694810165,0.1114606857,74.1348922598,4413.3540818691,147.7201422391,49.0250565122,-40.53668,-0.6356924573,1,51.7333761068,-40.4252,10.119174,0.1114769,0.0093206,51.64338,1.1668372106,0.0710699558,3.7823386,4695,0.8699827257,,147.7201422391,49.036827
137.23892,0.8530388179,0.0850980282,49.8026120155,4414.3312063217,129.110942916,49.3626675986,-58.999153,0.9025278582,1,51.9005818202,-58.928146,6.323674,0.071006775,0.009412846,51.82338,1.0933669948,0.0640182495,3.7879963,4696,0.8519826584,,129.110942916,49.357735
136.8244,0.7858268024,0.0896911621,51.5488892454,4415.3288254738,122.0729139007,49.6794121911,-57.27207,-1.9686560412,1,51.8692913025,-57.189297,13.660247,0.082775116,0.009323632,51.83791,1.1849225639,0.0710990429,3.7755933,4697,0.7857814418,,122.0729139007,49.678986
137.89319,0.7697293389,0.0892574787,39.3083852554,4416.3368756771,103.9607934671,49.3266009499,-60.910152,-13.5808549017,1,51.623372064,-60.842323,8.894338,0.06782913,0.006476126,51.524582,1.1325298701,0.0664770603,3.786596,4698,0.7696972717,,103.9607934671,49.321945
137.51228,0.8444234937,0.1124413013,44.5620755879,4417.3610107899,135.6366289481,49.2721680821,-58.16671,0.8949231843,1,52.0502709461,-58.080166,7.968456,0.08654404,0.0097035095,51.988525,1.130154229,0.0740776062,3.7744117,4699,0.8445668616,,135.6366289481,49.27879
136.0079,0.7785993302,0.0868933201,45.4004535639,4418.375184536,135.9459738281,49.0432056533,-68.09088,0.2300991035,1,51.4272577808,-68.027336,6.2424073,0.06354523,0.0067247218,51.366642,1.0869102504,0.0677149296,3.7441323,4700,0.7821752763,,135.9459738281,49.04417
132.53825,0.817339529,0.0921459198,41.0009318988,4419.3612582684,96.7854040177,49.4810182688,-58.853676,0.7949986774,1,52.1187026666,-58.797176,11.330356,0.05649948,0.0064129247,52.06144,1.2080411764,0.0680110455,3.6904144,4701,0.8153623012,,96.7854040177,49.479355
130.67778,0.8482232075,0.0999436378,54.2640296246,4420.3610281944,108.4929474722,49.1692199088,-48.982204,0.2216869402,1,51.5347475756,-48.900517,7.623649,0.08168793,0.009747143,51.454906,1.1098121625,0.0679233074,3.641729,4702,0.8485257611,,108.4929474722,49.164677
131.83728,0.7450282265,0.1047203541,36.4846263273,4421.3550283909,94.5176251854,49.1583352817,-53.62508,0.9763749125,1,51.6396775661,-53.574932,13.369345,0.05014801,0.0068630944,51.558125,1.1624499179,0.0721681118,3.6760802,4703,0.7533218542,,94.5176251854,49.15499
128.49149,0.848949042,0.0952217579,51.9124753639,4422.3481366634,129.2279295506,48.9891357759,-62.927982,0.9435340051,1,51.6198253529,-62.85317,7.8384,0.07481384,0.009251546,51.55626,1.117015293,0.0752358437,3.6614013,4704,0.8455569268,,129.2279295506,48.9883
128.57011,0.7950104177,0.1084241867,71.8323990372,4423.352739811,117.6732434111,49.2932149035,-52.25236,0.8448981837,1,51.9284060328,-52.21461,6.1377187,0.037750244,0.0066805445,51.872856,1.0830771586,0.0684094429,3.6389196,4705,0.7863600685,,117.6732434111,49.30061
127.49526,0.7820603394,0.0861520767,52.0873742814,4424.3614633083,133.9296653294,49.1640152614,-47.590908,0.4210474151,1,51.6360556878,-47.51445,8.168541,0.07645798,0.006440702,51.552956,1.1246070663,0.0670809746,3.6442554,4706,0.7819581288,,133.9296653294,49.16239
130.29039,0.7532058731,0.1179103851,67.939283692,4425.3986763954,130.1599579617,49.5946320395,-52.32861,0.4205549829,1,52.0823816451,-52.25187,9.359501,0.076740265,0.009407937,52.01316,1.1554625301,0.0793368816,3.691427,4707,0.7534678289,,130.1599579617,49.59544
132.49933,0.8412249835,0.0968770981,52.8003283681,4426.4241890907,140.7304037627,49.4223461168,-55.151752,-60.2641788721,1,51.8650956222,-55.093887,9.229619,0.057865143,0.009399794,51.7661,1.1557700278,0.0708522797,3.7000809,4708,0.8413387718,,140.7304037627,49.41372
127.13775,0.8759272282,0.089859724,36.8213872087,4427.4028084278,109.0233385715,49.2055687744,-54.01886,0.8787931383,1,51.7640458571,-53.971268,11.834148,0.047592163,0.009397502,51.71109,1.1538864067,0.0658891201,3.6040225,4709,0.8688965465,,109.0233385715,49.20417
131.86658,0.8337003399,0.1023316383,46.9702472382,4428.4374780655,131.2028031114,49.3631190949,-60.68735,0.6423866505,1,52.03988102,-60.614883,6.596407,0.072467804,0.009906273,51.97056,1.1184230702,0.0739593506,3.6780658,4710,0.8298351077,,131.2028031114,49.36373
129.31216,0.8509051973,0.095801115,49.8923947918,4429.4336292744,127.8264761058,49.4065066042,-41.65419,0.7602488067,1,51.7853041673,-41.5902,7.312945,0.06399155,0.0064115818,51.700924,1.1009266468,0.0704610348,3.6057446,4711,0.8474805325,,127.8264761058,49.414326
134.63307,0.8133353058,0.1062939167,54.7250310555,4430.4363865852,125.2367292685,48.647488491,-54.504562,-0.0920903899,1,51.209823021,-54.43245,6.1392307,0.07211304,0.007318007,51.131115,1.0871066208,0.0690841675,3.683648,4712,0.8123347086,,125.2367292685,48.645714
131.99593,0.8336846204,0.0907535553,42.9175662416,4431.4457900524,113.7912300339,49.0958995461,-57.811676,0.8264250584,1,51.4684560899,-57.742744,6.435867,0.06893158,0.009970406,51.420216,1.0801244934,0.0689694881,3.6807766,4713,0.8340580077,,113.7912300339,49.098583
132.2379,0.846320141,0.112629652,83.7992450051,4432.4402787685,143.5395630039,48.7728903106,-43.65048,0.2357683895,1,51.8212007576,-43.56489,7.6903014,0.08558655,0.009853798,51.773525,1.0866475694,0.0746705532,3.653341,4714,0.8442017902,,143.5395630039,48.774727
130.85886,0.9052293969,0.1176512241,75.2435454122,4433.4630513191,138.6170510708,49.0733892107,-57.759575,0.2723050823,1,51.677111196,-57.67596,8.738343,0.08361435,0.0074053933,51.60958,1.1301395953,0.0761032104,3.622065,4715,0.9042673649,,138.6170510708,49.066216
131.16666,0.8189674003,0.1050305367,66.4455605194,4434.4773135185,128.8357849515,49.5402403015,-51.795494,0.9277064616,1,52.0274746042,-51.748554,7.2109056,0.04693985,0.006566437,51.99106,1.0861615983,0.0685415268,3.6306958,4716,0.8148193495,,128.8357849515,49.54236
129.09425,0.8193859346,0.0919756889,52.1144692229,4435.4649298191,128.9568241199,49.5059289873,-64.06135,0.7435735394,1,51.9199911254,-63.99719,6.300555,0.06415939,0.0065548276,51.87205,1.0812084643,0.071105957,3.6327605,4717,0.8177736605,,128.9568241199,49.50869
130.12108,0.7797173874,0.0950920582,44.9381744162,4436.475679636,114.5313540067,49.1160923324,-57.26857,-2.9700836825,1,51.7408971618,-57.193657,7.6699367,0.074913025,0.0066447677,51.665386,1.1106237335,0.0762753487,3.6515484,4718,0.7805381169,,114.5313540067,49.113235
129.0681,0.8076814212,0.0924654007,48.6948248029,4437.4754354954,122.4211845337,49.0675701021,-58.12826,-1.9192180639,1,51.8231310701,-58.06205,5.7669725,0.0662117,0.0066301627,51.7956,1.0491830487,0.0734395981,3.634102,4719,0.8069615979,,122.4211845337,49.068954
129.56633,0.8502484854,0.1023087502,23.49916941,4438.4967186451,82.3015731811,49.4279518214,-51.59349,0.7255217135,1,51.9398249285,-51.5275,5.901234,0.06599045,0.009677992,51.874165,1.0748628178,0.0764482021,3.663814,4720,0.8502260399,,82.3015731811,49.42885
130.28636,0.7968993426,0.0971853733,51.0443492231,4439.4887845516,130.5496852669,49.5729885537,-60.675682,-0.608830526,1,52.2136248146,-60.615448,12.290628,0.06023407,0.009491581,52.14038,1.1116718807,0.0713298321,3.7043302,4721,0.7978887483,,130.5496852669,49.579243
131.84445,0.8822382603,0.102388382,49.0803066303,4440.511929512,89.1900054055,49.0610350087,-44.108433,-1.4479291742,1,51.662098647,-44.062706,8.505732,0.045726776,0.006452828,51.596935,1.1416584012,0.0742769241,3.7660587,4722,0.8834283538,,89.1900054055,49.058765
129.41759,0.7892482082,0.1077139378,62.0656765458,4441.5664680004,140.5827749743,49.1999679791,-60.64995,-3.5041372267,1,52.0151789643,-60.57219,8.23987,0.07775879,0.006442572,51.930614,1.1312971645,0.0804359913,3.692751,4723,0.7885680021,,140.5827749743,49.199303
131.36394,0.7964759317,0.0875475407,45.3477923597,4442.5687184334,104.2265564725,49.0384833261,-56.932858,0.9020793983,1,51.8159662668,-56.84793,9.697351,0.084926605,0.008418374,51.6992,1.1505646623,0.0671114922,3.7319558,4724,0.7952758658,,104.2265564725,49.055
132.9592,0.7238601925,0.1140189171,69.1242127656,4443.6457538605,126.174145716,49.5900298001,-49.730072,-2.7621230526,1,51.9309800143,-49.674335,7.5032043,0.05573654,0.009176017,51.891712,1.1329407581,0.1127724648,3.7660599,4725,0.7236648998,,126.174145716,49.580956
131.39902,0.9098934495,0.082678318,36.8573533293,4444.6192493439,111.4817472702,49.692659131,-60.810608,-47.2406752736,1,52.3091301832,-60.746426,7.1784163,0.06418228,0.00665866,52.23966,1.1099229932,0.0629177094,3.6943226,4726,0.9101498621,,111.4817472702,49.70543
133.56905,0.671122061,0.1038258076,65.7496601728,4445.5966236591,133.363902791,48.6254767233,-59.56637,0.0079875283,1,51.3403878318,-59.500187,7.935093,0.06618118,0.009555304,51.231537,1.1108281551,0.0676341057,3.716801,4727,0.6708434665,,133.363902791,48.621143
133.39452,0.7574975549,0.1117153168,82.4615389779,4446.6727743149,147.1711715023,48.9823349616,-58.4394,0.8371697583,1,51.843711542,-58.377098,8.890916,0.062301636,0.006468085,51.771767,1.1418083573,0.0827643871,3.7259545,4728,0.7559583816,,147.1711715023,48.987274
132.60318,0.7488371273,0.1027081013,69.1092924944,4447.660879612,115.4944399605,49.6859331411,-46.207672,0.5932589324,1,52.1905272271,-46.125526,16.913141,0.08214569,0.0073769703,52.120792,1.2193245737,0.068551302,3.702342,4729,0.7486095047,,115.4944399605,49.686146
131.74773,0.754574949,0.0880672932,43.3250577649,4448.6034867764,146.1459216265,49.226911857,-66.624725,-1.2968527842,1,51.892444399,-66.529854,13.953263,0.09487152,0.009921792,51.792675,1.2332136775,0.068056345,3.7094944,4730,0.7560742124,,146.1459216265,49.220753
133.25204,0.8562394401,0.1066038609,70.1592410998,4449.5744185448,147.0473907981,48.7001197958,-64.18957,-27.3473533244,1,51.687847862,-64.11319,6.7597218,0.07637787,0.009610957,51.593117,1.0914453211,0.070029974,3.766064,4731,0.8558124644,,147.0473907981,48.71052
133.40933,0.8157073256,0.0957272053,59.9435189771,4450.5566170216,143.2767519221,48.2610342888,-48.951767,-0.1695891591,1,51.1490530797,-48.835064,8.457631,0.11670303,0.009928951,51.06962,1.1341362514,0.0676870346,3.7272582,4732,0.818094105,,143.2767519221,48.263287
132.57663,0.8371023034,0.1109335423,80.0413891073,4451.5509049893,136.3254723962,48.4261782842,-47.547474,0.8757948822,1,51.1973720404,-47.510113,7.8685584,0.037361145,0.006586019,51.10803,1.1282296542,0.0733716488,3.7271965,4733,0.8399133436,,136.3254723962,48.436123
127.069984,0.8506645344,0.1013231277,56.3663537812,4452.5431268215,125.2331696501,48.2646774263,-51.16781,0.7697701598,1,51.2281322796,-51.09286,11.440683,0.07494736,0.0094122095,51.102417,1.2255166091,0.0697453022,3.6340342,4734,0.851650187,,125.2331696501,48.26863
133.71867,0.8367392945,0.0929434299,31.6963901651,4453.5243105888,81.7806831367,49.6010632795,-48.888435,-0.5480567264,1,52.3494120042,-48.821026,8.601635,0.067409515,0.009496882,52.29917,1.0962035079,0.0659945011,3.7453926,4735,0.8360084679,,81.7806831367,49.60228
132.6639,0.6885597799,0.1055233479,27.3551072334,4454.534434557,92.3753761329,48.1044066617,-54.725376,0.7210039584,1,50.8954697082,-54.6691,5.9689245,0.056274414,0.009822139,50.830376,1.107433287,0.0691392422,3.726703,4736,0.6883661318,,92.3753761329,48.10175
133.6042,0.7352046275,0.0875935555,49.6535332569,4455.5107328892,132.1585565525,48.6087429264,-57.81791,0.0497218825,1,51.3959326069,-57.78615,7.714099,0.031757355,0.009859424,51.35355,1.1018180779,0.0687263012,3.6964393,4737,0.7359809007,,132.1585565525,48.605858
133.028,0.8149002442,0.0956301689,48.2870243921,4456.4986226559,126.3820177427,48.4850754313,-60.685596,0.9568720993,1,51.320394924,-60.633877,6.7447166,0.051719666,0.009265671,51.23208,1.1124667003,0.0688583851,3.6497948,4738,0.811171015,,126.3820177427,48.484238
144.43579,0.7120904418,0.0948321819,53.402315866,4457.4951205254,138.4706360065,49.2075178793,-62.63596,0.9522174347,1,52.3178073506,-62.57242,7.9042187,0.06354141,0.009325698,52.253574,1.1001054037,0.0680603981,3.8654091,4739,0.7163483365,,138.4706360065,49.207363
139.36908,0.8693472829,0.1131062508,67.5416850717,4458.4907617569,128.5603070622,49.0275649293,-51.453682,0.2068762854,1,51.9658053166,-51.38046,7.1078954,0.073223114,0.0064804684,51.89363,1.0950270083,0.0756113529,3.7731664,4740,0.8682954026,,128.5603070622,49.03102
140.01927,0.8197154489,0.0953772068,46.6984660647,4459.4895515442,91.3609939489,48.4156722309,-56.211765,0.9589195916,1,51.1326387571,-56.14459,5.7625537,0.06717682,0.009457621,51.102272,1.08565704,0.0679438114,3.7752502,4741,0.8190275951,,91.3609939489,48.418625
145.55759,0.770580496,0.1025311947,49.1356416483,4460.5057787895,110.4148386567,48.5229475978,-54.85744,0.816030296,1,51.4507009796,-54.801426,7.6240954,0.056015015,0.006753372,51.379776,1.0857142677,0.0739665031,3.8149738,4742,0.7713790913,,110.4148386567,48.520508
147.02141,0.8768551031,0.1094551086,70.9911060185,4461.5243265629,146.2880709309,48.3606543465,-52.528484,0.6999322452,1,51.2994341119,-52.478928,8.99477,0.049556732,0.006845814,51.243843,1.1522366066,0.0691530704,3.8514316,4743,0.873999357,,146.2880709309,48.361134
149.33943,0.8226928052,0.0933253765,49.1665292095,4462.5175158978,136.3149670797,49.2295704821,-67.26518,0.9276154706,1,51.8499839502,-67.17063,12.325732,0.09455109,0.0098055545,51.787655,1.2129726602,0.0674891472,3.8790634,4744,0.822468861,,136.3149670797,49.22245
151.13799,0.8952126837,0.0997855663,57.6240779309,4463.5077199936,114.8941968581,48.8291730139,-52.327747,0.2599640983,1,51.7068826258,-52.282215,7.8384504,0.045532227,0.0070239482,51.6392,1.0995103115,0.0678369999,3.9017022,4745,0.8967617462,,114.8941968581,48.831352
150.84949,0.7943681033,0.0985400677,43.3300751898,4464.4742295742,111.0452119895,48.8142134413,-55.88278,0.949344897,1,51.7429419508,-55.832836,7.2796955,0.049942017,0.006619938,51.66964,1.117517576,0.0654246807,3.898819,4746,0.7934271146,,111.0452119895,48.815155
148.67375,0.7901003361,0.0928397179,51.8136539392,4465.453874588,157.8849582832,48.0624180521,-64.035545,-1.1800033763,1,51.1740915861,-63.95894,8.673731,0.07660675,0.006442262,51.113457,1.1405352292,0.0720043182,3.851169,4747,0.7898650862,,157.8849582832,48.06658
148.76743,0.8769299523,0.0946407318,40.0106712329,4466.4811868668,115.2354802071,48.8273579183,-58.871902,-1.4869500291,1,51.6194313139,-58.80552,13.548877,0.06638336,0.0067475312,51.539894,1.1904366148,0.0687701702,3.894914,4748,0.8752397064,,115.2354802071,48.81935
148.24298,0.8491687973,0.0895636082,50.8045189107,4467.4614541531,141.2752369165,48.8918196087,-60.26316,0.8810410682,1,51.6229871515,-60.214787,8.314934,0.048374176,0.009641466,51.549595,1.1228499537,0.0665874481,3.8826885,4749,0.8485739599,,141.2752369165,48.892315
149.70897,0.7543149587,0.0960133076,58.4044310781,4468.4634130001,151.20148118,48.6944242165,-56.898457,-3.5148157858,1,51.5755957741,-56.80539,6.736366,0.09306717,0.006627764,51.525303,1.1059570192,0.0689411163,3.9183407,4750,0.7555991209,,151.20148118,48.69554
151.4646,0.608622171,0.1639933586,49.3859816099,4469.5202040672,127.4532444337,48.3524413543,-55.206806,0.3392360679,2,51.1847346612,-55.148617,7.6570506,0.058189392,0.0064647896,51.12383,1.0941008954,0.1162734032,3.9389968,4751,0.6090064157,,-2.3969484114,48.360817
152.66528,0.7556644385,0.09542799,51.9211830366,4470.4679267407,137.0162107339,48.6788452701,-43.726074,-1.47514088,1,51.6801245972,-43.599754,5.8539,0.12631989,0.00986282,51.63158,1.0528004525,0.0668134689,3.942339,4752,0.7559829732,,137.0162107339,48.66713
153.70258,0.8508790389,0.0966501236,46.5604702762,4471.4651098251,114.8890861119,48.6030050013,-53.39035,0.9752791324,1,51.3969745596,-53.30498,6.0862966,0.08536911,0.006893347,51.348038,1.0273293033,0.0678322315,3.9459612,4753,0.8459619974,,114.8890861119,48.612717
153.75821,0.719677867,0.1072993279,65.5427795524,4472.4572079182,107.3460677983,48.3076003617,-55.1298,-3.9229819397,1,51.2946583778,-55.086445,7.844061,0.043354034,0.0073385183,51.258865,1.0835191675,0.0698332787,3.9250703,4754,0.7197958062,,107.3460677983,48.302994
153.13263,0.8469681243,0.1866822243,43.033151699,4473.5868930817,123.2946505725,49.2677716687,-50.70768,-4.7161306342,2,52.2128306269,-50.627293,7.9292383,0.080387115,0.009835541,52.156925,1.1070470864,0.1296825409,3.9137616,4755,0.8466657903,,6.916935968,49.26665
153.2889,0.7307043688,0.0813496113,49.9113891368,4474.5306799412,140.3767040874,48.8515788601,-66.49058,-0.2961756305,1,51.5133799415,-66.43347,7.658842,0.057106018,0.006423241,51.460323,1.1144422787,0.0638082027,3.9093359,4756,0.7305477348,,140.3767040874,48.858624
152.95674,0.8213219598,0.0917317867,40.2780100658,4475.5042159557,101.2419005123,48.6600987469,-48.834187,-1.1046497363,1,51.5983510981,-48.758198,8.773083,0.07598877,0.009555808,51.53416,1.1202351504,0.0698697567,3.9207025,4757,0.8220383089,,101.2419005123,48.662148
161.1871,0.8408070368,0.098552227,41.1195685877,4476.5096964836,101.7128410162,47.9042773315,-54.04854,0.87266677,1,50.8616076,-53.99102,8.998939,0.057518005,0.0065546697,50.769653,1.1516766316,0.0712332726,4.006031,4758,0.8407828926,,101.7128410162,47.900703
